total_pop,family_12_17_estimate_sum,median_income,college_associate_degree_est,bachelors_degree_est,normalised_pop,normalised_income,heavily_asian,highest_price_premier
14814,901,64735,0.403,0.154,0.129032539,0.251456554,FALSE,FALSE
28101,2908,37783,0.338,0.015,0.24485064,0.142560464,FALSE,FALSE
26339,2330,41622,0.408,0.034,0.229491907,0.15807145,FALSE,FALSE
30502,2257,43042,0.419,0.035,0.265779312,0.163808777,FALSE,FALSE
36798,2754,38160,0.443,0.058,0.320659327,0.144083684,FALSE,FALSE
12443,909,80032,0.555,0.033,0.108365367,0.313262115,FALSE,FALSE
42574,3781,82747,0.449,0.076,0.371006686,0.324231723,FALSE,FALSE
7588,591,41274,0.336,0.203,0.066046041,0.156665401,FALSE,FALSE
17331,1231,52778,0.542,0.053,0.150972342,0.203145833,FALSE,FALSE
22922,2132,24495,0.416,0.031,0.199707121,0.088872009,FALSE,FALSE
16968,1025,51746,0.355,0.03,0.147808199,0.19897617,FALSE,FALSE
42512,3147,53945,0.528,0.052,0.370466253,0.207860947,FALSE,FALSE
2653,91,21250,0.451,0.139,0.023029384,0.075761004,FALSE,FALSE
9689,614,40216,0.518,0.038,0.084359719,0.152390688,FALSE,FALSE
11613,965,47308,0.426,0,0.101130549,0.181045002,FALSE,FALSE
7191,588,27490,0.488,0,0.062585532,0.100972921,FALSE,FALSE
28697,1881,38685,0.462,0.038,0.250045762,0.146204879,FALSE,FALSE
34436,2885,32002,0.216,0.013,0.300070605,0.119203077,TRUE,FALSE
2149,85,52788,0.129,0.069,0.018636193,0.203186237,FALSE,FALSE
30031,1717,43985,0.789,0.053,0.261673771,0.167618848,FALSE,FALSE
2482,166,59286,0.152,0.073,0.021538837,0.22944057,FALSE,FALSE
17044,1352,43775,0.358,0.015,0.148470664,0.16677037,FALSE,FALSE
7697,764,58058,0.478,0.117,0.066996156,0.224478994,FALSE,FALSE
8715,706,58311,0.613,0.064,0.075869704,0.225501208,FALSE,FALSE
2844,170,43304,0.22,0.019,0.024694264,0.164867355,FALSE,FALSE
216,22,55833,0.417,0,0.001786913,0.215489168,FALSE,FALSE
2624,228,103295,0.103,0.12,0.022776601,0.407253275,FALSE,FALSE
36560,3174,92676,0.556,0.08,0.318584765,0.364348571,TRUE,FALSE
4728,214,50970,0.566,0.014,0.041116428,0.195840842,TRUE,FALSE
69921,4654,87001,0.481,0.11,0.609380856,0.341419463,TRUE,FALSE
1165,77,58750,0.241,0.08,0.010059012,0.227274931,FALSE,FALSE
3466,277,40799,0.669,0.014,0.030116019,0.154746224,FALSE,FALSE
76,2,43125,0.5,0,0.000566582,0.164144128,FALSE,FALSE
230,24,28125,0.857,0,0.001908946,0.103538557,FALSE,FALSE
126,11,27250,0,0,0.001002415,0.100003232,FALSE,FALSE
61784,3722,85945,0.475,0.14,0.538453492,0.337152831,TRUE,FALSE
51494,5464,143949,0.453,0.233,0.448759185,0.571510533,TRUE,FALSE
597,42,43125,0.043,0.087,0.005107956,0.164144128,FALSE,FALSE
381,14,36563,0.4,0.12,0.00322516,0.137631211,FALSE,FALSE
10452,784,27542,0.433,0.019,0.091010521,0.101183021,FALSE,FALSE
1166,61,21544,0.396,0,0.010067728,0.076948873,FALSE,FALSE
552,49,46429,0.15,0.15,0.004715707,0.177493515,FALSE,FALSE
1727,89,46806,0.352,0.154,0.014957768,0.179016735,FALSE,FALSE
185,2,43750,0.154,0,0.001516697,0.16666936,FALSE,FALSE
224,17,45000,0.706,0,0.001856646,0.171719824,FALSE,FALSE
526,30,53424,0.893,0,0.004489074,0.205755913,FALSE,FALSE
630,43,38125,0.409,0,0.005395605,0.143942271,FALSE,FALSE
312,15,45278,0.364,0.273,0.002623711,0.172843048,FALSE,FALSE
10293,1028,114097,0.442,0.23,0.089624574,0.450897366,FALSE,FALSE
10723,613,70520,0.551,0.041,0.093372733,0.274830102,TRUE,FALSE
4704,538,134057,0.555,0.395,0.040907229,0.531543179,TRUE,FALSE
202,13,70341,0.353,0,0.00166488,0.274106876,FALSE,FALSE
16433,1436,75414,0.509,0.243,0.143144792,0.29460368,TRUE,FALSE
5176,313,85306,0.267,0.167,0.045021487,0.334571034,TRUE,FALSE
24278,1887,53167,0.548,0.099,0.211526895,0.204717538,FALSE,FALSE
7910,802,107662,0.566,0.319,0.068852802,0.424897577,TRUE,FALSE
3140,267,64648,0.356,0.017,0.027274391,0.251105042,FALSE,FALSE
5756,654,92357,0.439,0.167,0.050077142,0.363059692,TRUE,FALSE
8036,678,149871,0.497,0.226,0.0699511,0.595437613,TRUE,FALSE
1832,100,32837,0.434,0.026,0.015873016,0.122576787,FALSE,FALSE
280,22,57679,0.462,0,0.002344778,0.222947693,FALSE,FALSE
521,46,52917,0,0,0.00444549,0.203707445,FALSE,FALSE
1608,162,82644,0.526,0,0.013920487,0.323815565,FALSE,FALSE
728,52,41250,0.15,0,0.006249837,0.156568432,FALSE,FALSE
28,0,39375,0,0,0.000148183,0.148992735,FALSE,FALSE
2246,85,54265,0.432,0,0.019481708,0.209153865,FALSE,FALSE
508,50,44519,0.229,0,0.004332174,0.169776406,FALSE,FALSE
659,74,34600,0.284,0,0.005648388,0.129699962,FALSE,FALSE
291,13,55625,0.558,0,0.002440661,0.214648771,FALSE,FALSE
14673,1306,71875,0.386,0.139,0.127803492,0.280304806,FALSE,FALSE
26308,1951,60152,0.434,0.127,0.229221691,0.232939532,FALSE,FALSE
7983,629,58083,0.282,0.173,0.069489117,0.224580003,FALSE,FALSE
14652,848,45538,0.345,0.086,0.127620442,0.173893544,FALSE,FALSE
3512,318,61168,0.306,0,0.030516984,0.237044549,FALSE,FALSE
17456,711,77526,0.57,0.057,0.152061923,0.303136944,FALSE,FALSE
1295,64,41354,0.67,0.068,0.011192176,0.15698863,FALSE,FALSE
1122,43,19854,0,0,0.009684196,0.070120645,FALSE,FALSE
18780,1386,27305,0.258,0,0.163602765,0.100225453,FALSE,FALSE
23691,1090,39382,0.489,0.054,0.206410223,0.149021018,FALSE,FALSE
7429,660,42842,0.369,0,0.064660094,0.163000703,FALSE,FALSE
4441,15,66875,0.269,0,0.03861475,0.260102949,FALSE,FALSE
12310,556,36108,0.552,0.012,0.107206053,0.135792842,FALSE,FALSE
9682,614,49583,0.339,0.051,0.084298702,0.190236847,FALSE,FALSE
9274,700,51790,0.502,0.094,0.08074231,0.199153946,FALSE,FALSE
5141,459,41962,0.26,0.039,0.044716404,0.159445176,FALSE,FALSE
11025,1028,54856,0.472,0.121,0.09600516,0.211541725,FALSE,FALSE
1254,53,53679,0.342,0.263,0.010834793,0.206786208,FALSE,FALSE
15178,1201,101759,0.457,0.074,0.132205399,0.401047264,FALSE,FALSE
681,68,22813,0.25,0.083,0.005840154,0.082076104,FALSE,FALSE
3604,222,39000,0.467,0,0.031318916,0.147477596,FALSE,FALSE
376,5,37188,0.48,0,0.003181576,0.140156443,FALSE,FALSE
2871,148,47500,0.456,0.067,0.024929613,0.181820753,FALSE,FALSE
23240,1480,50338,0.413,0.039,0.202479015,0.193287327,FALSE,FALSE
2636,185,42571,0.595,0.145,0.022881201,0.161905762,FALSE,FALSE
217,9,43214,0.971,0,0.001795629,0.164503721,FALSE,FALSE
623,24,47353,0.384,0.233,0.005334589,0.181226818,FALSE,FALSE
5929,423,50159,0.366,0.038,0.051585122,0.1925641,FALSE,FALSE
15299,851,69408,0.451,0.323,0.133260113,0.270337209,FALSE,FALSE
26892,1823,57044,0.368,0.119,0.234312213,0.220382058,TRUE,FALSE
9095,565,43951,0.398,0.043,0.07918203,0.167481475,FALSE,FALSE
17868,1491,114194,0.79,0.06,0.155653182,0.451289283,FALSE,FALSE
30606,1831,77368,0.381,0.264,0.266685843,0.302498566,FALSE,FALSE
1984,183,57813,0.442,0.085,0.017197946,0.223489103,FALSE,FALSE
23298,1830,30199,0.584,0.025,0.20298458,0.111918288,FALSE,FALSE
1604,118,60250,0.242,0.032,0.01388562,0.233335488,FALSE,FALSE
382,21,41250,0.421,0,0.003233876,0.156568432,FALSE,FALSE
1371,35,60625,0.815,0,0.011854641,0.234850627,FALSE,FALSE
735,91,38625,0.525,0,0.006310853,0.145962457,FALSE,FALSE
10601,681,48302,0.568,0.114,0.092309302,0.185061131,FALSE,FALSE
28923,2431,63264,0.6,0.073,0.252015725,0.245513168,FALSE,FALSE
607,52,72791,0,0,0.005195122,0.284005786,FALSE,FALSE
605,31,39125,0.344,0.049,0.005177689,0.147982643,FALSE,FALSE
783,67,58295,0.224,0,0.006729252,0.225436562,FALSE,FALSE
235,20,72917,1,0,0.001952529,0.284514873,FALSE,FALSE
2112,35,34375,0.221,0.054,0.018313677,0.128790878,FALSE,FALSE
3285,224,50742,0.495,0.025,0.028538305,0.194919637,FALSE,FALSE
18027,1069,35758,0.481,0.017,0.157039129,0.134378712,FALSE,FALSE
1577,131,50625,0.289,0,0.013650271,0.194446914,FALSE,FALSE
2577,260,40457,0.284,0.031,0.022366919,0.153364417,FALSE,FALSE
1982,137,39125,0.646,0,0.017180513,0.147982643,FALSE,FALSE
1500,57,79659,0.683,0,0.012979089,0.311755057,FALSE,FALSE
111,6,54375,0.125,0,0.000871665,0.209598306,FALSE,FALSE
800,48,20625,0.552,0,0.006877435,0.073235772,FALSE,FALSE
106,6,62813,0.5,0,0.000828082,0.24369096,FALSE,FALSE
1080,39,71667,0.408,0,0.009318097,0.279464408,TRUE,FALSE
5937,523,46200,0.362,0,0.051654856,0.17656827,FALSE,FALSE
448,72,61875,0.548,0,0.003809175,0.239901092,FALSE,FALSE
787,103,38438,0.442,0,0.006764119,0.145206907,FALSE,FALSE
1939,118,49564,0.746,0,0.016805697,0.19016008,FALSE,FALSE
625,24,66333,0.35,0,0.005352022,0.257913067,FALSE,FALSE
24250,2079,78250,0.482,0.078,0.211282829,0.306062173,FALSE,FALSE
33973,2922,67473,0.447,0.199,0.296034797,0.262519091,TRUE,FALSE
30931,2526,69484,0.457,0.236,0.269518754,0.270644278,TRUE,FALSE
49957,3649,79892,0.453,0.174,0.435361697,0.312696463,TRUE,FALSE
22302,1185,59172,0.34,0.181,0.194302799,0.228979968,FALSE,FALSE
3708,239,32653,0.19,0.074,0.032225447,0.121833359,FALSE,FALSE
4263,291,29646,0.175,0.141,0.037063187,0.109683962,FALSE,FALSE
4745,470,31523,0.364,0,0.041264611,0.117267739,FALSE,FALSE
406,12,24643,0.1,0.05,0.003443076,0.089469984,FALSE,FALSE
43383,3484,65716,0.378,0.094,0.378058454,0.255420158,FALSE,FALSE
5255,298,57125,0.58,0.295,0.045710102,0.220709328,FALSE,FALSE
13138,998,48880,0.262,0.041,0.114423437,0.187396465,FALSE,FALSE
29784,759,49971,0.613,0.155,0.259520759,0.191804511,TRUE,FALSE
1031,91,104310,0.4,0,0.008890981,0.411354252,FALSE,FALSE
20789,1363,78847,0.487,0.139,0.181114511,0.308474275,FALSE,FALSE
11105,884,80386,0.518,0.074,0.096702492,0.314692407,FALSE,FALSE
42866,3350,69797,0.486,0.116,0.373551947,0.271908914,FALSE,FALSE
52416,3100,74763,0.356,0.08,0.456795935,0.291973398,TRUE,FALSE
51522,3424,70850,0.491,0.057,0.449003251,0.276163425,TRUE,FALSE
11020,807,48675,0.524,0.017,0.095961577,0.186568189,FALSE,FALSE
801,49,28958,0.058,0,0.006886152,0.106904187,FALSE,FALSE
671,51,36667,0.254,0.136,0.005752988,0.13805141,FALSE,FALSE
5021,353,37826,0.329,0.031,0.043670406,0.1427342,FALSE,FALSE
322,14,39583,0.468,0,0.002710878,0.149833133,FALSE,FALSE
8560,473,44169,0.633,0.005,0.074518623,0.168362276,FALSE,FALSE
19066,1022,38887,0.412,0.048,0.166095726,0.147021034,FALSE,FALSE
36526,2181,52924,0.514,0.086,0.318288399,0.203735727,FALSE,FALSE
1672,154,26849,0.229,0.028,0.014478352,0.098383043,FALSE,FALSE
1435,50,24735,0.472,0,0.012412507,0.089841698,FALSE,FALSE
33032,2180,51305,0.437,0.085,0.287832431,0.197194366,FALSE,FALSE
26285,1404,28410,0.55,0.03,0.229021208,0.104690063,FALSE,FALSE
3870,308,42800,0.267,0,0.033637544,0.162831007,FALSE,FALSE
2916,185,42612,0.215,0,0.025321862,0.162071418,FALSE,FALSE
4088,410,46875,0.161,0.056,0.035537774,0.179295521,FALSE,FALSE
26211,1228,43933,0.191,0.24,0.228376176,0.167408748,FALSE,FALSE
32447,1520,73434,0.461,0.128,0.282733192,0.286603745,TRUE,FALSE
265,24,45625,0.75,0,0.002214029,0.174245057,FALSE,FALSE
452,107,42188,0,0,0.003844042,0.1603583,FALSE,FALSE
318,24,39922,0.643,0,0.002676011,0.151202819,FALSE,FALSE
22735,2344,139543,0.321,0.287,0.198077107,0.553708657,FALSE,FALSE
5118,389,81794,0.63,0.37,0.044515921,0.320381249,TRUE,FALSE
2292,214,55707,0.171,0.026,0.019882674,0.214980081,FALSE,FALSE
26900,860,63810,0.381,0.439,0.234381946,0.24771921,FALSE,FALSE
2157,54,58924,0.611,0,0.018705926,0.227977956,FALSE,FALSE
5157,339,43095,0.539,0.084,0.04485587,0.164022917,FALSE,FALSE
874,89,58929,0.727,0.109,0.007522467,0.227998158,FALSE,FALSE
247,32,42500,0.519,0,0.002057129,0.161618896,FALSE,FALSE
353,22,45250,0,0.444,0.002981094,0.172729917,FALSE,FALSE
5125,400,42375,0.223,0,0.044576937,0.16111385,FALSE,FALSE
750,30,43229,0.414,0,0.006441603,0.164564327,FALSE,FALSE
1603,114,55333,0.526,0.026,0.013876903,0.213468982,FALSE,FALSE
1764,187,68333,0.588,0,0.015280284,0.26599381,FALSE,FALSE
2044,143,40027,0.405,0,0.017720945,0.151627058,FALSE,FALSE
465,5,39474,0,0.16,0.003957358,0.149392732,FALSE,FALSE
7017,541,39709,0.28,0.016,0.061068835,0.150342219,FALSE,FALSE
343,29,34286,1,0,0.002893927,0.128431285,FALSE,FALSE
3643,105,45675,0.637,0.031,0.031658865,0.174447075,TRUE,FALSE
693,87,54688,0.5,0,0.005944754,0.210862943,FALSE,FALSE
15962,1164,92532,0.523,0.233,0.139039251,0.363766757,TRUE,FALSE
249,31,20500,1,0,0.002074562,0.072730725,FALSE,FALSE
23272,1329,50107,0.534,0.131,0.202757947,0.192354001,TRUE,FALSE
13213,1034,43078,0.501,0.213,0.115077186,0.163954231,TRUE,FALSE
22610,1043,66067,0.569,0.167,0.196987526,0.256838329,TRUE,FALSE
38504,2418,36906,0.462,0.146,0.335529929,0.139017058,TRUE,FALSE
1702,145,34286,0.637,0.027,0.014739852,0.128431285,FALSE,FALSE
10435,423,91005,0.627,0.185,0.090862338,0.35759711,TRUE,FALSE
837,63,23679,0.4,0.055,0.007199951,0.085575066,FALSE,FALSE
3457,155,18894,0.145,0.375,0.030037569,0.066241889,FALSE,FALSE
2733,0,55956,0.838,0,0.023726716,0.215986133,FALSE,FALSE
8963,498,23167,0.359,0.033,0.078031432,0.083506396,FALSE,FALSE
17619,1269,32001,0.372,0.035,0.153482737,0.119199037,FALSE,FALSE
19755,434,32131,0.634,0.128,0.172101497,0.119724285,FALSE,FALSE
10899,644,20894,0.335,0.022,0.094906863,0.074322632,FALSE,FALSE
575,30,39716,0.241,0,0.004916189,0.150370502,FALSE,FALSE
28683,1294,45224,0.531,0.231,0.249923729,0.172624868,FALSE,FALSE
14167,879,34720,0.312,0.057,0.123392868,0.130184807,FALSE,FALSE
1041,0,60759,1,0,0.008978147,0.235392037,FALSE,FALSE
2345,173,68125,0.406,0.039,0.020344656,0.265153413,FALSE,FALSE
29271,2643,58890,0.453,0.144,0.255049118,0.227840583,FALSE,FALSE
36932,739,48687,0.477,0.4,0.321827358,0.186616674,TRUE,FALSE
19009,251,37820,0.632,0.281,0.165598877,0.142709958,TRUE,FALSE
27628,1649,83360,0.52,0.247,0.240727666,0.326708471,FALSE,FALSE
30960,1694,66735,0.366,0.166,0.269771537,0.259537297,FALSE,FALSE
37541,1675,75730,0.422,0.371,0.327135797,0.295880437,FALSE,FALSE
7123,605,47518,0.346,0.061,0.0619928,0.18189348,FALSE,FALSE
36015,852,71745,0.398,0.347,0.313834192,0.279779557,TRUE,FALSE
35554,755,75446,0.564,0.177,0.309815817,0.294732972,TRUE,FALSE
2373,122,38333,0.729,0.038,0.020588722,0.144782668,FALSE,FALSE
2906,142,57011,0.249,0.067,0.025234696,0.220248725,FALSE,FALSE
1595,143,49333,0.173,0,0.01380717,0.189226754,FALSE,FALSE
25961,2242,66880,0.575,0.089,0.226197014,0.260123151,FALSE,FALSE
20388,1370,49067,0.365,0.122,0.177619135,0.188152015,FALSE,FALSE
3559,321,72500,0.45,0.091,0.030926667,0.282830038,FALSE,FALSE
1839,154,34722,0.466,0.37,0.015934032,0.130192887,FALSE,FALSE
795,44,51827,0.471,0.118,0.006833852,0.19930344,FALSE,FALSE
319,0,58750,1,0,0.002684728,0.227274931,FALSE,FALSE
469,18,40357,0.333,0,0.003992225,0.15296038,FALSE,FALSE
17866,1404,28125,0.413,0.065,0.155635749,0.103538557,FALSE,FALSE
618,8,32607,0.4,0,0.005291005,0.121647502,FALSE,FALSE
9291,616,39984,0.656,0,0.080890493,0.151453322,FALSE,FALSE
6959,352,33658,0.39,0.04,0.06056327,0.125893932,FALSE,FALSE
9603,694,34635,0.449,0.093,0.083610087,0.129841375,TRUE,FALSE
17911,1301,40168,0.591,0.042,0.156027998,0.15219675,FALSE,FALSE
16117,934,38912,0.541,0.114,0.140390331,0.147122043,FALSE,FALSE
18546,1201,74683,0.467,0.29,0.161563069,0.291650168,FALSE,FALSE
22490,2294,27096,0.365,0.042,0.195941529,0.099381015,FALSE,FALSE
23327,1539,27823,0.36,0.015,0.203237363,0.102318365,FALSE,FALSE
11735,523,39350,0.478,0.068,0.10219398,0.148891726,FALSE,FALSE
26726,1575,59087,0.416,0.314,0.232865249,0.228636536,FALSE,FALSE
31187,1895,37433,0.482,0.081,0.271750216,0.141146334,FALSE,FALSE
14624,839,31850,0.29,0.014,0.127376376,0.118588941,FALSE,FALSE
34018,2400,48191,0.432,0.086,0.296427046,0.18461265,FALSE,FALSE
19974,1220,35491,0.217,0.041,0.174010443,0.133299933,FALSE,FALSE
4809,418,47569,0.326,0,0.041822477,0.182099539,FALSE,FALSE
8416,685,51950,0.395,0.036,0.073263426,0.199800406,FALSE,FALSE
62303,5664,71378,0.325,0.121,0.542977433,0.278296741,FALSE,FALSE
1163,168,34313,0.534,0,0.010041578,0.128540375,FALSE,FALSE
905,78,73021,0.642,0,0.007792683,0.284935071,FALSE,FALSE
2374,213,36250,0.443,0,0.020597439,0.136366575,FALSE,FALSE
14214,1314,43793,0.21,0.07,0.12380255,0.166843096,FALSE,FALSE
6321,399,28685,0.369,0.016,0.055002048,0.105801165,FALSE,FALSE
4478,294,36413,0.384,0,0.038937266,0.137025155,FALSE,FALSE
1620,161,47596,0.337,0.116,0.014025087,0.182208629,FALSE,FALSE
4890,190,32056,0.139,0,0.042528525,0.119421257,FALSE,FALSE
909,33,32841,0.132,0,0.00782755,0.122592949,FALSE,FALSE
3217,139,30149,0.182,0.037,0.027945573,0.111716269,FALSE,FALSE
258,11,25625,0,0.471,0.002153012,0.093437629,FALSE,FALSE
3504,208,39557,0.461,0.137,0.030447251,0.149728083,FALSE,FALSE
1956,114,45938,0.465,0.069,0.01695388,0.175509693,FALSE,FALSE
670,59,32656,0.446,0.123,0.005744271,0.12184548,FALSE,FALSE
3603,215,45772,0.205,0.191,0.031310199,0.174838991,FALSE,FALSE
152,0,44375,0,0.429,0.001229047,0.169194592,FALSE,FALSE
20017,834,48878,0.807,0.064,0.174385258,0.187388385,FALSE,FALSE
43510,2582,45967,0.504,0.049,0.379165468,0.175626864,FALSE,FALSE
15814,1005,63281,0.404,0.089,0.137749187,0.245581854,TRUE,FALSE
38170,1599,49664,0.618,0.086,0.332618568,0.190564117,FALSE,FALSE
57554,3616,62844,0.523,0.125,0.501582072,0.243816212,FALSE,FALSE
4269,235,52587,0.521,0.089,0.037115487,0.202374122,FALSE,FALSE
64917,5395,65277,0.449,0.076,0.56576275,0.253646435,FALSE,FALSE
2354,145,34705,0.461,0.287,0.020423106,0.130124201,FALSE,FALSE
5625,263,33984,0.294,0.252,0.048935261,0.127211093,FALSE,FALSE
27047,1556,39630,0.483,0.049,0.235663293,0.15002303,FALSE,FALSE
37092,2361,62568,0.414,0.13,0.323222022,0.242701069,FALSE,FALSE
797,9,28925,0,0,0.006851285,0.106770854,FALSE,FALSE
39427,2891,37729,0.333,0.033,0.343575395,0.142342284,FALSE,FALSE
4727,129,28053,0.102,0.084,0.041107712,0.103247651,FALSE,FALSE
916,65,31250,0.323,0,0.007888566,0.116164718,FALSE,FALSE
4242,415,42625,0.204,0,0.036880137,0.162123942,FALSE,FALSE
41180,3570,80407,0.521,0.145,0.358855678,0.314777254,FALSE,FALSE
7562,401,25864,0.318,0.085,0.065819408,0.094403278,FALSE,FALSE
631,44,42167,0,0,0.005404322,0.160273452,FALSE,FALSE
1971,222,50820,0.401,0,0.01708463,0.195234786,FALSE,FALSE
2005,59,49688,0.076,0,0.017380996,0.190661086,FALSE,FALSE
33046,2354,55426,0.601,0.148,0.287954464,0.213844737,FALSE,FALSE
5639,304,50912,0.75,0,0.049057295,0.1956065,FALSE,FALSE
525,54,60658,0.545,0,0.004480357,0.23498396,FALSE,FALSE
4575,233,45575,0.321,0,0.039782781,0.174043038,FALSE,FALSE
3283,237,33444,0.296,0,0.028520872,0.125029293,FALSE,FALSE
951,59,61406,0.295,0.227,0.008193649,0.238006158,FALSE,FALSE
3037,299,57212,0.443,0.186,0.026376577,0.22106084,FALSE,FALSE
817,102,61875,0.429,0.214,0.007025618,0.239901092,FALSE,FALSE
29160,2002,84665,0.337,0.144,0.25408157,0.331981156,FALSE,FALSE
16562,1006,41835,0.268,0.125,0.14426924,0.158932049,FALSE,FALSE
3470,238,43500,0.274,0.053,0.030150885,0.165659267,FALSE,FALSE
1769,147,49948,0.509,0,0.015323867,0.191711582,FALSE,FALSE
2297,124,58438,0.379,0.146,0.019926257,0.226014335,FALSE,FALSE
13399,1146,39402,0.357,0.017,0.116698482,0.149101825,FALSE,FALSE
257,20,36591,0.467,0,0.002144295,0.137744341,FALSE,FALSE
1572,159,59688,0.164,0,0.013606687,0.231064799,FALSE,FALSE
782,53,53162,0.361,0.033,0.006720536,0.204697336,FALSE,FALSE
383,39,41125,0.106,0,0.003242593,0.156063385,FALSE,FALSE
40472,2967,42672,0.576,0.073,0.352684292,0.16231384,TRUE,FALSE
92991,8573,44070,0.428,0.049,0.810473924,0.167962279,TRUE,FALSE
43176,4068,42998,0.435,0.031,0.376254108,0.163631001,TRUE,FALSE
32645,2191,71645,0.476,0.092,0.284459088,0.27937552,TRUE,FALSE
39297,1977,43404,0.49,0.13,0.34244223,0.165271392,FALSE,FALSE
30563,1206,72653,0.555,0.307,0.266311027,0.283448215,FALSE,FALSE
40016,3387,94335,0.529,0.102,0.3487095,0.371051547,FALSE,FALSE
9459,980,94474,0.5,0.28,0.08235489,0.371613159,FALSE,TRUE
27688,2621,94527,0.47,0.161,0.241250665,0.371827298,FALSE,TRUE
13404,1252,86346,0.497,0.19,0.116742066,0.33877302,FALSE,TRUE
43611,3655,118222,0.466,0.241,0.38004585,0.467563898,FALSE,TRUE
67412,6342,97796,0.453,0.181,0.587510787,0.385035272,FALSE,TRUE
20214,1862,112699,0.594,0.144,0.176102438,0.445248927,FALSE,TRUE
3431,318,90699,0.33,0.099,0.029810936,0.356360757,TRUE,TRUE
902,41,34200,0.517,0,0.007766533,0.128083813,FALSE,FALSE
19005,1417,122896,0.403,0.165,0.165564011,0.486448594,FALSE,FALSE
936,89,128750,0.308,0.231,0.008062899,0.510100928,FALSE,FALSE
115,0,19375,0,0,0.000906531,0.068185308,TRUE,FALSE
24673,1841,43121,0.387,0.061,0.214969971,0.164127967,FALSE,FALSE
355,12,28984,0.088,0.015,0.002998527,0.107009236,FALSE,FALSE
6347,716,45062,0.34,0,0.055228681,0.171970328,FALSE,FALSE
8191,799,77500,0.375,0.134,0.07130218,0.303031895,FALSE,FALSE
1031,113,54605,0.289,0.056,0.008890981,0.210527592,FALSE,FALSE
12880,840,41063,0.285,0.031,0.112174542,0.155812882,FALSE,FALSE
31109,2376,23667,0.43,0.019,0.271070317,0.085526582,FALSE,FALSE
36245,2485,50113,0.44,0.052,0.315839021,0.192378243,FALSE,FALSE
30358,2839,91782,0.41,0.208,0.264524115,0.360736479,FALSE,FALSE
29573,2435,48261,0.483,0.04,0.257681546,0.184895476,FALSE,FALSE
35769,3284,26296,0.401,0.017,0.311689897,0.096148718,FALSE,FALSE
46368,3840,28897,0.371,0.009,0.404077648,0.106657724,FALSE,FALSE
16468,1132,37500,0.281,0.042,0.143449875,0.141417039,FALSE,FALSE
16860,1857,96975,0.485,0.25,0.146866801,0.381718128,FALSE,FALSE
2044,204,55278,0.39,0.301,0.017720945,0.213246762,FALSE,FALSE
10339,528,45995,0.249,0.145,0.09002554,0.175739994,FALSE,FALSE
326,16,50341,0,0,0.002745744,0.193299448,FALSE,FALSE
5308,323,34657,0.371,0.003,0.046172084,0.129930263,FALSE,FALSE
1142,118,32368,0.237,0,0.009858529,0.120681853,FALSE,FALSE
12054,1195,95554,0.494,0.121,0.104974591,0.37597676,FALSE,FALSE
9079,569,32813,0.455,0.172,0.079042563,0.122479818,FALSE,FALSE
3736,349,43982,0.171,0,0.032469514,0.167606726,FALSE,FALSE
4074,254,39493,0.544,0,0.035415741,0.149469499,FALSE,FALSE
1280,52,27235,0.571,0.035,0.011061426,0.099942627,FALSE,FALSE
31166,2453,39271,0.351,0.054,0.271567166,0.148572537,FALSE,FALSE
2566,147,42768,0.627,0,0.022271035,0.162701716,FALSE,FALSE
36761,3344,31391,0.228,0.004,0.320336811,0.11673441,FALSE,FALSE
2392,83,41625,0.457,0,0.020754339,0.158083571,FALSE,FALSE
1911,215,53205,0.562,0,0.016561631,0.204871072,FALSE,FALSE
6225,435,67981,0.399,0.066,0.05416525,0.264571599,FALSE,FALSE
29747,2427,47811,0.44,0.105,0.259198243,0.183077308,FALSE,FALSE
2615,205,59659,0.404,0.043,0.022698151,0.230947629,FALSE,FALSE
3082,164,41182,0.308,0.138,0.026768826,0.156293687,FALSE,FALSE
9849,979,67361,0.518,0.023,0.085754382,0.262066569,FALSE,FALSE
15558,1307,81409,0.379,0.104,0.135517725,0.318825706,FALSE,FALSE
3830,298,71591,0.471,0.08,0.033288878,0.27915734,FALSE,FALSE
19353,1519,39334,0.422,0.059,0.168597404,0.14882708,FALSE,FALSE
20974,1294,30230,0.417,0.024,0.18272709,0.112043539,FALSE,FALSE
301,23,38846,0.074,0.185,0.002527828,0.146855379,FALSE,FALSE
364,26,39375,0.333,0.167,0.003076977,0.148992735,FALSE,FALSE
237,5,51875,0.556,0,0.001969962,0.199497378,FALSE,FALSE
413,27,31696,0.194,0.29,0.003504092,0.117966724,FALSE,FALSE
900,119,58571,0.209,0.093,0.0077491,0.226551705,FALSE,FALSE
1630,183,42500,0.031,0,0.014112253,0.161618896,FALSE,FALSE
1693,121,51196,0.164,0.115,0.014661402,0.196753966,FALSE,FALSE
469,42,48571,0.615,0,0.003992225,0.186147991,FALSE,FALSE
1492,69,49231,0.494,0.104,0.012909356,0.188814636,FALSE,FALSE
941,59,57344,0.442,0.365,0.008106483,0.221594169,FALSE,FALSE
305,19,28750,0.25,0,0.002562694,0.106063789,FALSE,FALSE
16826,1316,68700,0.347,0.476,0.146570435,0.267476626,FALSE,FALSE
452,10,68032,1,0,0.003844042,0.264777658,FALSE,FALSE
2836,274,45244,0.35,0.027,0.02462453,0.172705675,FALSE,FALSE
625,64,48542,0.329,0.086,0.005352022,0.18603082,FALSE,FALSE
